indicator_id,census_tract_id,indicator_name,year,value
5,805502,median_age,2017,44
5,805801,median_age,2017,48
5,806700,median_age,2017,44
5,807800,median_age,2017,44
5,809000,median_age,2017,45
5,809100,median_age,2017,44
5,810302,median_age,2017,39
5,810502,median_age,2017,46
5,810701,median_age,2017,37
5,810800,median_age,2017,41
5,811402,median_age,2017,39
5,61200,median_age,2017,27
5,61500,median_age,2017,29
5,62900,median_age,2017,29
5,210700,median_age,2017,33
5,221100,median_age,2017,30
5,221200,median_age,2017,30
5,63000,median_age,2017,30
5,71200,median_age,2017,30
5,81500,median_age,2017,36
5,90300,median_age,2017,40
5,130300,median_age,2017,33
5,100600,median_age,2017,44
5,804305,median_age,2017,34
5,809900,median_age,2017,40
5,811702,median_age,2017,36
5,816000,median_age,2017,37
5,819400,median_age,2017,38
5,210900,median_age,2017,30
5,260200,median_age,2017,25
5,815500,median_age,2017,32
5,818000,median_age,2017,41
5,822900,median_age,2017,36
5,823904,median_age,2017,52
5,826402,median_age,2017,36
5,630900,median_age,2017,29
5,650200,median_age,2017,31
5,660700,median_age,2017,37
5,660900,median_age,2017,32
5,680500,median_age,2017,31
