indicator_id,census_tract_id,indicator_name,year,value
1,802506,mean_income,2022,35399
1,802605,mean_income,2022,61560
1,802607,mean_income,2022,56146
1,802608,mean_income,2022,57769
1,802609,mean_income,2022,32225
1,802610,mean_income,2022,52519
1,802701,mean_income,2022,50560
1,802702,mean_income,2022,45902
1,802801,mean_income,2022,63816
1,802802,mean_income,2022,47862
1,802900,mean_income,2022,67740
1,803005,mean_income,2022,57999
1,803007,mean_income,2022,48954
1,803008,mean_income,2022,57805
1,803010,mean_income,2022,49872
1,803012,mean_income,2022,55229
1,803013,mean_income,2022,49643
1,803014,mean_income,2022,39137
1,803015,mean_income,2022,61492
1,803016,mean_income,2022,53778
1,803017,mean_income,2022,60099
1,803100,mean_income,2022,65621
1,803200,mean_income,2022,60213
1,803300,mean_income,2022,65355
1,803400,mean_income,2022,61790
1,803500,mean_income,2022,64877
1,803603,mean_income,2022,77912
1,803604,mean_income,2022,46390
1,803605,mean_income,2022,45881
1,803607,mean_income,2022,49576
1,803608,mean_income,2022,58684
1,803611,mean_income,2022,28696
1,803612,mean_income,2022,30949
1,803613,mean_income,2022,25365
1,803614,mean_income,2022,23670
1,803615,mean_income,2022,55436
1,803616,mean_income,2022,60378
1,803701,mean_income,2022,52554
1,803702,mean_income,2022,66679
1,803800,mean_income,2022,57908
1,803901,mean_income,2022,53830
1,803902,mean_income,2022,39975
1,804000,mean_income,2022,40912
1,804102,mean_income,2022,74387
1,804104,mean_income,2022,64537
1,804105,mean_income,2022,66984
1,804106,mean_income,2022,57550
1,804108,mean_income,2022,50303
1,804109,mean_income,2022,57948
1,804202,mean_income,2022,72650
1,804203,mean_income,2022,95238
1,804204,mean_income,2022,78490
1,804305,mean_income,2022,33552
1,804306,mean_income,2022,27849
1,804308,mean_income,2022,43245
1,804309,mean_income,2022,36882
1,804312,mean_income,2022,62361
1,804313,mean_income,2022,45997
1,804314,mean_income,2022,55198
1,804315,mean_income,2022,38845
1,804316,mean_income,2022,45448
1,804403,mean_income,2022,39042
1,804404,mean_income,2022,27842
1,804405,mean_income,2022,23259
1,804406,mean_income,2022,31519
1,804505,mean_income,2022,41191
1,804506,mean_income,2022,52666
1,804508,mean_income,2022,28198
1,804509,mean_income,2022,26420
1,804510,mean_income,2022,24907
1,804511,mean_income,2022,29695
1,804512,mean_income,2022,61468
1,804513,mean_income,2022,61305
1,804514,mean_income,2022,44708
1,804603,mean_income,2022,46624
1,804606,mean_income,2022,61397
1,804607,mean_income,2022,47492
1,804608,mean_income,2022,59772
1,804609,mean_income,2022,71790
1,804610,mean_income,2022,44265
1,804611,mean_income,2022,44841
1,804701,mean_income,2022,36092
1,804705,mean_income,2022,33605
1,804706,mean_income,2022,42784
1,804709,mean_income,2022,36729
1,804710,mean_income,2022,43928
1,804711,mean_income,2022,32337
1,804712,mean_income,2022,42975
1,804713,mean_income,2022,47703
1,804714,mean_income,2022,53534
1,804715,mean_income,2022,24830
1,804716,mean_income,2022,43372
1,804803,mean_income,2022,36432
1,804804,mean_income,2022,37422
1,804805,mean_income,2022,41436
1,804806,mean_income,2022,28730
1,804807,mean_income,2022,35324
1,804808,mean_income,2022,45526
1,804809,mean_income,2022,45938
1,804810,mean_income,2022,45374
1,804901,mean_income,2022,56777
1,804902,mean_income,2022,51330
1,805001,mean_income,2022,63469
1,805002,mean_income,2022,33765
1,805105,mean_income,2022,34477
1,805106,mean_income,2022,49370
1,805107,mean_income,2022,37639
1,805108,mean_income,2022,36218
1,805109,mean_income,2022,46672
1,805110,mean_income,2022,51540
1,805111,mean_income,2022,29752
1,805112,mean_income,2022,31375
1,805201,mean_income,2022,43700
1,805202,mean_income,2022,56629
