NAME,S1903_C03_002E,state,county,tract
"Census Tract 1902, Cook County, Illinois",66719,17,031,190200
"Census Tract 1903, Cook County, Illinois",72702,17,031,190300
"Census Tract 1904.01, Cook County, Illinois",71250,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",42962,17,031,190402
"Census Tract 1906.01, Cook County, Illinois",62292,17,031,190601
"Census Tract 1906.02, Cook County, Illinois",55241,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",57434,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",35469,17,031,190702
"Census Tract 1908, Cook County, Illinois",50885,17,031,190800
"Census Tract 1909, Cook County, Illinois",49375,17,031,190900
"Census Tract 1910, Cook County, Illinois",91786,17,031,191000
"Census Tract 1911, Cook County, Illinois",66622,17,031,191100
"Census Tract 1912, Cook County, Illinois",56250,17,031,191200
"Census Tract 1913.01, Cook County, Illinois",52717,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",69402,17,031,191302
"Census Tract 2001, Cook County, Illinois",51944,17,031,200100
"Census Tract 2002, Cook County, Illinois",59030,17,031,200200
"Census Tract 2003, Cook County, Illinois",44196,17,031,200300
"Census Tract 2004.01, Cook County, Illinois",69651,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",69122,17,031,200402
"Census Tract 2101, Cook County, Illinois",94810,17,031,210100
"Census Tract 2104, Cook County, Illinois",44632,17,031,210400
"Census Tract 2105.01, Cook County, Illinois",59688,17,031,210501
"Census Tract 2105.02, Cook County, Illinois",71989,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",85357,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",101987,17,031,210602
"Census Tract 2107, Cook County, Illinois",81375,17,031,210700
"Census Tract 2108, Cook County, Illinois",88816,17,031,210800
"Census Tract 2109, Cook County, Illinois",106585,17,031,210900
"Census Tract 2203, Cook County, Illinois",98750,17,031,220300
"Census Tract 2204, Cook County, Illinois",103194,17,031,220400
"Census Tract 2205, Cook County, Illinois",96709,17,031,220500
"Census Tract 2206.01, Cook County, Illinois",104662,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",67808,17,031,220602
"Census Tract 2207.01, Cook County, Illinois",72344,17,031,220701
"Census Tract 2207.02, Cook County, Illinois",91066,17,031,220702
"Census Tract 2209.01, Cook County, Illinois",74643,17,031,220901
"Census Tract 2209.02, Cook County, Illinois",66406,17,031,220902
"Census Tract 2210, Cook County, Illinois",81477,17,031,221000
"Census Tract 2211, Cook County, Illinois",85529,17,031,221100
"Census Tract 2212, Cook County, Illinois",127695,17,031,221200
"Census Tract 2213, Cook County, Illinois",85703,17,031,221300
"Census Tract 2214, Cook County, Illinois",111310,17,031,221400
"Census Tract 2215, Cook County, Illinois",72596,17,031,221500
"Census Tract 2216, Cook County, Illinois",136736,17,031,221600
"Census Tract 2222, Cook County, Illinois",166964,17,031,222200
"Census Tract 2225, Cook County, Illinois",133056,17,031,222500
"Census Tract 2226, Cook County, Illinois",76719,17,031,222600
"Census Tract 2227, Cook County, Illinois",76083,17,031,222700
"Census Tract 2228, Cook County, Illinois",73750,17,031,222800
"Census Tract 2229, Cook County, Illinois",98750,17,031,222900
"Census Tract 2301, Cook County, Illinois",87880,17,031,230100
"Census Tract 2302, Cook County, Illinois",91806,17,031,230200
"Census Tract 2303, Cook County, Illinois",74750,17,031,230300
"Census Tract 2304, Cook County, Illinois",69271,17,031,230400
"Census Tract 2305, Cook County, Illinois",35000,17,031,230500
"Census Tract 2306, Cook County, Illinois",66010,17,031,230600
"Census Tract 2307, Cook County, Illinois",42381,17,031,230700
"Census Tract 2308, Cook County, Illinois",-666666666,17,031,230800
"Census Tract 2309, Cook County, Illinois",60962,17,031,230900
"Census Tract 2311, Cook County, Illinois",-666666666,17,031,231100
"Census Tract 2312, Cook County, Illinois",91458,17,031,231200
"Census Tract 2315, Cook County, Illinois",-666666666,17,031,231500
"Census Tract 2402, Cook County, Illinois",153438,17,031,240200
"Census Tract 2403, Cook County, Illinois",169125,17,031,240300
