NAME,S1501_C01_059E,state,county,tract
"Census Tract 2429, Cook County, Illinois",77663,17,031,242900
"Census Tract 2430, Cook County, Illinois",67721,17,031,243000
"Census Tract 2431, Cook County, Illinois",64911,17,031,243100
"Census Tract 2432, Cook County, Illinois",70488,17,031,243200
"Census Tract 2433, Cook County, Illinois",70402,17,031,243300
"Census Tract 2434, Cook County, Illinois",77447,17,031,243400
"Census Tract 2435, Cook County, Illinois",95385,17,031,243500
"Census Tract 2502, Cook County, Illinois",32733,17,031,250200
"Census Tract 2503, Cook County, Illinois",33164,17,031,250300
"Census Tract 2504, Cook County, Illinois",34759,17,031,250400
"Census Tract 2505, Cook County, Illinois",64534,17,031,250500
"Census Tract 2506, Cook County, Illinois",40011,17,031,250600
"Census Tract 2507, Cook County, Illinois",31892,17,031,250700
"Census Tract 2508, Cook County, Illinois",29886,17,031,250800
"Census Tract 2510, Cook County, Illinois",28686,17,031,251000
"Census Tract 2511, Cook County, Illinois",27029,17,031,251100
"Census Tract 2512, Cook County, Illinois",33703,17,031,251200
"Census Tract 2513, Cook County, Illinois",31390,17,031,251300
"Census Tract 2514, Cook County, Illinois",35651,17,031,251400
"Census Tract 2515, Cook County, Illinois",27838,17,031,251500
"Census Tract 2516, Cook County, Illinois",34398,17,031,251600
"Census Tract 2517, Cook County, Illinois",36077,17,031,251700
"Census Tract 2518, Cook County, Illinois",21941,17,031,251800
"Census Tract 2519, Cook County, Illinois",28787,17,031,251900
"Census Tract 2520, Cook County, Illinois",29392,17,031,252000
"Census Tract 2521.01, Cook County, Illinois",31172,17,031,252101
"Census Tract 2521.02, Cook County, Illinois",28789,17,031,252102
"Census Tract 2522.01, Cook County, Illinois",26779,17,031,252201
"Census Tract 2522.02, Cook County, Illinois",30379,17,031,252202
"Census Tract 2601, Cook County, Illinois",26590,17,031,260100
"Census Tract 2602, Cook County, Illinois",25046,17,031,260200
"Census Tract 2603, Cook County, Illinois",20189,17,031,260300
"Census Tract 2604, Cook County, Illinois",28750,17,031,260400
"Census Tract 2605, Cook County, Illinois",24470,17,031,260500
"Census Tract 2606, Cook County, Illinois",30133,17,031,260600
"Census Tract 2607, Cook County, Illinois",33609,17,031,260700
"Census Tract 2608, Cook County, Illinois",34219,17,031,260800
"Census Tract 2609, Cook County, Illinois",23915,17,031,260900
"Census Tract 2610, Cook County, Illinois",36217,17,031,261000
"Census Tract 2705, Cook County, Illinois",42273,17,031,270500
"Census Tract 2712, Cook County, Illinois",29280,17,031,271200
"Census Tract 2713, Cook County, Illinois",24259,17,031,271300
"Census Tract 2714, Cook County, Illinois",28179,17,031,271400
"Census Tract 2715, Cook County, Illinois",42865,17,031,271500
"Census Tract 2718, Cook County, Illinois",40848,17,031,271800
"Census Tract 2801, Cook County, Illinois",99613,17,031,280100
"Census Tract 2804, Cook County, Illinois",42543,17,031,280400
"Census Tract 2808, Cook County, Illinois",30083,17,031,280800
"Census Tract 2809, Cook County, Illinois",54850,17,031,280900
"Census Tract 2819, Cook County, Illinois",93777,17,031,281900
"Census Tract 2827, Cook County, Illinois",49609,17,031,282700
"Census Tract 2828, Cook County, Illinois",59861,17,031,282800
"Census Tract 2831, Cook County, Illinois",54734,17,031,283100
"Census Tract 2832, Cook County, Illinois",49375,17,031,283200
"Census Tract 2838, Cook County, Illinois",64643,17,031,283800
"Census Tract 2909, Cook County, Illinois",25938,17,031,290900
"Census Tract 2912, Cook County, Illinois",25236,17,031,291200
"Census Tract 2916, Cook County, Illinois",39933,17,031,291600
"Census Tract 2922, Cook County, Illinois",31795,17,031,292200
"Census Tract 2924, Cook County, Illinois",31875,17,031,292400
"Census Tract 2925, Cook County, Illinois",31941,17,031,292500
"Census Tract 3005, Cook County, Illinois",26875,17,031,300500
"Census Tract 3006, Cook County, Illinois",37631,17,031,300600
