NAME,S1501_C01_059E,state,county,tract
"Census Tract 8046.03, Cook County, Illinois",49925,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",50000,17,031,804712
"Census Tract 8048.06, Cook County, Illinois",40879,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",50565,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",48295,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",78621,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",41144,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",41152,17,031,820901
"Census Tract 8220, Cook County, Illinois",38151,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",50833,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",47813,17,031,822702
"Census Tract 8244, Cook County, Illinois",33973,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",48115,17,031,824602
"Census Tract 8258.02, Cook County, Illinois",34755,17,031,825802
"Census Tract 8276, Cook County, Illinois",31174,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",34583,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",45619,17,031,828201
"Census Tract 8096, Cook County, Illinois",42132,17,031,809600
"Census Tract 8104, Cook County, Illinois",69030,17,031,810400
"Census Tract 8044.05, Cook County, Illinois",36767,17,031,804405
"Census Tract 8043.11, Cook County, Illinois",54132,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",50611,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",35196,17,031,804404
"Census Tract 8059.02, Cook County, Illinois",63548,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",55900,17,031,806102
"Census Tract 8069, Cook County, Illinois",46228,17,031,806900
"Census Tract 8084, Cook County, Illinois",56838,17,031,808400
"Census Tract 8288.01, Cook County, Illinois",53662,17,031,828801
"Census Tract 8272, Cook County, Illinois",30667,17,031,827200
"Census Tract 8278.02, Cook County, Illinois",43388,17,031,827802
"Census Tract 8285.04, Cook County, Illinois",31019,17,031,828504
"Census Tract 8292, Cook County, Illinois",30930,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",49185,17,031,829301
"Census Tract 3404, Cook County, Illinois",27309,17,031,340400
"Census Tract 3602, Cook County, Illinois",30694,17,031,360200
"Census Tract 1908, Cook County, Illinois",30417,17,031,190800
"Census Tract 1912, Cook County, Illinois",26964,17,031,191200
"Census Tract 2101, Cook County, Illinois",49293,17,031,210100
"Census Tract 2204, Cook County, Illinois",58517,17,031,220400
"Census Tract 2408, Cook County, Illinois",48021,17,031,240800
"Census Tract 2430, Cook County, Illinois",54250,17,031,243000
"Census Tract 2508, Cook County, Illinois",30726,17,031,250800
"Census Tract 2517, Cook County, Illinois",35288,17,031,251700
"Census Tract 8184.01, Cook County, Illinois",41786,17,031,818401
"Census Tract 8165, Cook County, Illinois",25688,17,031,816500
"Census Tract 4206, Cook County, Illinois",28274,17,031,420600
"Census Tract 4408, Cook County, Illinois",29338,17,031,440800
"Census Tract 4602, Cook County, Illinois",24075,17,031,460200
"Census Tract 4804, Cook County, Illinois",35930,17,031,480400
"Census Tract 5202, Cook County, Illinois",26250,17,031,520200
"Census Tract 5206, Cook County, Illinois",40327,17,031,520600
"Census Tract 5603, Cook County, Illinois",38869,17,031,560300
"Census Tract 5608, Cook County, Illinois",56333,17,031,560800
"Census Tract 5802, Cook County, Illinois",27087,17,031,580200
"Census Tract 8390, Cook County, Illinois",74188,17,031,839000
"Census Tract 8381, Cook County, Illinois",55000,17,031,838100
"Census Tract 8387, Cook County, Illinois",30114,17,031,838700
"Census Tract 8388, Cook County, Illinois",30221,17,031,838800
"Census Tract 8391, Cook County, Illinois",72105,17,031,839100
"Census Tract 8392, Cook County, Illinois",32445,17,031,839200
"Census Tract 8395, Cook County, Illinois",48125,17,031,839500
"Census Tract 8396, Cook County, Illinois",43340,17,031,839600
"Census Tract 8397, Cook County, Illinois",39112,17,031,839700
"Census Tract 8398, Cook County, Illinois",37820,17,031,839800
"Census Tract 8399, Cook County, Illinois",52652,17,031,839900
"Census Tract 8400, Cook County, Illinois",45590,17,031,840000
"Census Tract 3009, Cook County, Illinois",23293,17,031,300900
"Census Tract 3012, Cook County, Illinois",30169,17,031,301200
"Census Tract 311, Cook County, Illinois",49167,17,031,031100
"Census Tract 501, Cook County, Illinois",63750,17,031,050100
"Census Tract 507, Cook County, Illinois",77500,17,031,050700
"Census Tract 621, Cook County, Illinois",70625,17,031,062100
"Census Tract 6201, Cook County, Illinois",32454,17,031,620100
"Census Tract 6308, Cook County, Illinois",30387,17,031,630800
"Census Tract 6407, Cook County, Illinois",36857,17,031,640700
"Census Tract 6501, Cook County, Illinois",29556,17,031,650100
"Census Tract 6705, Cook County, Illinois",30000,17,031,670500
"Census Tract 6719, Cook County, Illinois",27014,17,031,671900
"Census Tract 6814, Cook County, Illinois",30516,17,031,681400
"Census Tract 6909, Cook County, Illinois",22525,17,031,690900
"Census Tract 6914, Cook County, Illinois",25625,17,031,691400
"Census Tract 7105, Cook County, Illinois",30140,17,031,710500
"Census Tract 7111, Cook County, Illinois",31987,17,031,711100
"Census Tract 7112, Cook County, Illinois",39052,17,031,711200
"Census Tract 7307, Cook County, Illinois",33942,17,031,730700
"Census Tract 7704, Cook County, Illinois",45103,17,031,770400
"Census Tract 8023, Cook County, Illinois",93971,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",56458,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",66250,17,031,802802
