NAME,S1902_C03_019E,state,county,tract
"Census Tract 5608, Cook County, Illinois",33710,17,031,560800
"Census Tract 5609, Cook County, Illinois",39878,17,031,560900
"Census Tract 5610, Cook County, Illinois",40699,17,031,561000
"Census Tract 5611, Cook County, Illinois",37318,17,031,561100
"Census Tract 5701, Cook County, Illinois",25000,17,031,570100
"Census Tract 5702, Cook County, Illinois",22570,17,031,570200
"Census Tract 5703, Cook County, Illinois",19517,17,031,570300
"Census Tract 5704, Cook County, Illinois",27132,17,031,570400
"Census Tract 5705, Cook County, Illinois",18952,17,031,570500
"Census Tract 5801, Cook County, Illinois",18617,17,031,580100
"Census Tract 5802, Cook County, Illinois",14162,17,031,580200
"Census Tract 5803, Cook County, Illinois",19690,17,031,580300
"Census Tract 5804, Cook County, Illinois",22750,17,031,580400
"Census Tract 5805.01, Cook County, Illinois",20176,17,031,580501
"Census Tract 5805.02, Cook County, Illinois",17884,17,031,580502
"Census Tract 5806, Cook County, Illinois",19536,17,031,580600
"Census Tract 5807, Cook County, Illinois",20037,17,031,580700
"Census Tract 5808, Cook County, Illinois",16831,17,031,580800
"Census Tract 5905, Cook County, Illinois",30778,17,031,590500
"Census Tract 5906, Cook County, Illinois",27375,17,031,590600
"Census Tract 5907, Cook County, Illinois",25915,17,031,590700
"Census Tract 6004, Cook County, Illinois",31884,17,031,600400
"Census Tract 6006, Cook County, Illinois",20380,17,031,600600
"Census Tract 6007, Cook County, Illinois",27649,17,031,600700
"Census Tract 6009, Cook County, Illinois",27473,17,031,600900
"Census Tract 6103, Cook County, Illinois",14207,17,031,610300
"Census Tract 6104, Cook County, Illinois",14806,17,031,610400
"Census Tract 6108, Cook County, Illinois",25644,17,031,610800
"Census Tract 8330, Cook County, Illinois",97002,17,031,833000
"Census Tract 8331, Cook County, Illinois",83500,17,031,833100
"Census Tract 8333, Cook County, Illinois",42753,17,031,833300
"Census Tract 8339, Cook County, Illinois",16519,17,031,833900
"Census Tract 8340, Cook County, Illinois",19408,17,031,834000
"Census Tract 8342, Cook County, Illinois",32874,17,031,834200
"Census Tract 8343, Cook County, Illinois",29934,17,031,834300
"Census Tract 8344, Cook County, Illinois",28546,17,031,834400
"Census Tract 8345, Cook County, Illinois",18745,17,031,834500
"Census Tract 8346, Cook County, Illinois",22958,17,031,834600
"Census Tract 8347, Cook County, Illinois",23643,17,031,834700
"Census Tract 8348, Cook County, Illinois",14529,17,031,834800
"Census Tract 8349, Cook County, Illinois",12879,17,031,834900
"Census Tract 8350, Cook County, Illinois",18051,17,031,835000
"Census Tract 8351, Cook County, Illinois",16566,17,031,835100
"Census Tract 8352, Cook County, Illinois",29028,17,031,835200
"Census Tract 8355, Cook County, Illinois",13879,17,031,835500
"Census Tract 8356, Cook County, Illinois",14158,17,031,835600
"Census Tract 8358, Cook County, Illinois",29485,17,031,835800
"Census Tract 8360, Cook County, Illinois",36341,17,031,836000
"Census Tract 8361, Cook County, Illinois",15345,17,031,836100
"Census Tract 8362, Cook County, Illinois",17852,17,031,836200
"Census Tract 8363, Cook County, Illinois",30839,17,031,836300
"Census Tract 8364, Cook County, Illinois",27441,17,031,836400
"Census Tract 8365, Cook County, Illinois",37330,17,031,836500
"Census Tract 8366, Cook County, Illinois",30407,17,031,836600
"Census Tract 8367, Cook County, Illinois",24891,17,031,836700
"Census Tract 8368, Cook County, Illinois",9711,17,031,836800
"Census Tract 8369, Cook County, Illinois",15916,17,031,836900
"Census Tract 8370, Cook County, Illinois",21244,17,031,837000
"Census Tract 8371, Cook County, Illinois",23083,17,031,837100
"Census Tract 8373, Cook County, Illinois",13197,17,031,837300
"Census Tract 8374, Cook County, Illinois",16509,17,031,837400
"Census Tract 8378, Cook County, Illinois",30226,17,031,837800
"Census Tract 8380, Cook County, Illinois",32148,17,031,838000
