census_tract_id,indicator_name,value,year
810200,agg_rent,2135800,2021
810301,agg_rent,720200,2021
810302,agg_rent,628800,2021
810400,agg_rent,135600,2021
810501,agg_rent,282200,2021
810502,agg_rent,649800,2021
810600,agg_rent,836400,2021
810701,agg_rent,960100,2021
810702,agg_rent,910100,2021
810800,agg_rent,369200,2021
810900,agg_rent,1376100,2021
811000,agg_rent,312000,2021
811100,agg_rent,1176200,2021
811200,agg_rent,396600,2021
811301,agg_rent,261400,2021
811302,agg_rent,841200,2021
811401,agg_rent,296600,2021
811402,agg_rent,466600,2021
811500,agg_rent,354200,2021
811600,agg_rent,1315500,2021
811701,agg_rent,474000,2021
811702,agg_rent,514100,2021
811800,agg_rent,758300,2021
811900,agg_rent,194300,2021
812000,agg_rent,406100,2021
812100,agg_rent,413900,2021
812200,agg_rent,175100,2021
812301,agg_rent,4700700,2021
812302,agg_rent,283600,2021
812400,agg_rent,193900,2021
812500,agg_rent,842500,2021
812600,agg_rent,1037000,2021
812700,agg_rent,991700,2021
812801,agg_rent,1250600,2021
812802,agg_rent,896600,2021
812900,agg_rent,545900,2021
813000,agg_rent,503000,2021
813100,agg_rent,745100,2021
813200,agg_rent,500000,2021
813301,agg_rent,483500,2021
813302,agg_rent,445000,2021
813400,agg_rent,707500,2021
813500,agg_rent,768800,2021
813600,agg_rent,419800,2021
813701,agg_rent,512400,2021
813702,agg_rent,564700,2021
813801,agg_rent,521900,2021
813802,agg_rent,591500,2021
813900,agg_rent,732300,2021
814000,agg_rent,498400,2021
814100,agg_rent,693800,2021
814200,agg_rent,694900,2021
814300,agg_rent,491400,2021
814400,agg_rent,891800,2021
814500,agg_rent,379200,2021
814600,agg_rent,410400,2021
814700,agg_rent,357100,2021
814800,agg_rent,903900,2021
814900,agg_rent,1763100,2021
815000,agg_rent,796200,2021
815100,agg_rent,694600,2021
815200,agg_rent,916600,2021
815300,agg_rent,326500,2021
815400,agg_rent,1128900,2021
815500,agg_rent,510300,2021
815600,agg_rent,379200,2021
815701,agg_rent,104800,2021
815702,agg_rent,792800,2021
815800,agg_rent,160700,2021
815900,agg_rent,1894700,2021
816000,agg_rent,1148100,2021
816100,agg_rent,1101600,2021
816200,agg_rent,449200,2021
816300,agg_rent,552400,2021
816401,agg_rent,889300,2021
816402,agg_rent,600300,2021
816500,agg_rent,311200,2021
816600,agg_rent,479400,2021
816700,agg_rent,250900,2021
816800,agg_rent,202900,2021
816900,agg_rent,203200,2021
817000,agg_rent,423100,2021
817101,agg_rent,518300,2021
817102,agg_rent,310400,2021
817200,agg_rent,743300,2021
817300,agg_rent,313300,2021
817400,agg_rent,311700,2021
817500,agg_rent,573600,2021
817600,agg_rent,437700,2021
817700,agg_rent,261500,2021
817900,agg_rent,761300,2021
818000,agg_rent,616000,2021
818100,agg_rent,69700,2021
818200,agg_rent,350900,2021
818300,agg_rent,604300,2021
818401,agg_rent,265600,2021
818402,agg_rent,567700,2021
818500,agg_rent,0,2021
818600,agg_rent,533300,2021
818700,agg_rent,143900,2021
818800,agg_rent,238700,2021
818900,agg_rent,966200,2021
819000,agg_rent,476000,2021
819100,agg_rent,776400,2021
819200,agg_rent,488100,2021
819300,agg_rent,144900,2021
819400,agg_rent,678000,2021
819500,agg_rent,839400,2021
819600,agg_rent,198400,2021
819700,agg_rent,117500,2021
819801,agg_rent,79300,2021
819802,agg_rent,31800,2021
819900,agg_rent,0,2021
820000,agg_rent,148100,2021
820101,agg_rent,228600,2021
820103,agg_rent,557100,2021
820104,agg_rent,591000,2021
820202,agg_rent,301500,2021
820203,agg_rent,0,2021
820204,agg_rent,234900,2021
820300,agg_rent,503100,2021
820400,agg_rent,707200,2021
820501,agg_rent,447500,2021
820502,agg_rent,780000,2021
820603,agg_rent,594600,2021
820604,agg_rent,617100,2021
820605,agg_rent,1567700,2021
820606,agg_rent,601500,2021
820700,agg_rent,367500,2021
820800,agg_rent,176300,2021
820901,agg_rent,569300,2021
820902,agg_rent,300900,2021
821001,agg_rent,585300,2021
821002,agg_rent,233100,2021
821101,agg_rent,254000,2021
821102,agg_rent,231700,2021
821200,agg_rent,895600,2021
821300,agg_rent,1180900,2021
821401,agg_rent,370500,2021
821402,agg_rent,480400,2021
821500,agg_rent,339800,2021
821600,agg_rent,420100,2021
821700,agg_rent,409600,2021
821800,agg_rent,408100,2021
821900,agg_rent,122400,2021
822000,agg_rent,376700,2021
822101,agg_rent,427400,2021
822102,agg_rent,488800,2021
822200,agg_rent,151500,2021
822301,agg_rent,87200,2021
822302,agg_rent,341300,2021
822400,agg_rent,653700,2021
822500,agg_rent,222600,2021
822601,agg_rent,103000,2021
822602,agg_rent,729900,2021
822701,agg_rent,441900,2021
822702,agg_rent,416000,2021
822801,agg_rent,352200,2021
822802,agg_rent,88400,2021
822900,agg_rent,206200,2021
823001,agg_rent,1117200,2021
823002,agg_rent,736600,2021
823101,agg_rent,677400,2021
823102,agg_rent,634500,2021
823200,agg_rent,181200,2021
823302,agg_rent,987800,2021
823303,agg_rent,468500,2021
823304,agg_rent,1056400,2021
823400,agg_rent,641100,2021
823500,agg_rent,486900,2021
823602,agg_rent,423500,2021
823603,agg_rent,170300,2021
823604,agg_rent,0,2021
823605,agg_rent,140800,2021
823702,agg_rent,1205500,2021
823703,agg_rent,762800,2021
823704,agg_rent,78600,2021
823705,agg_rent,416300,2021
823801,agg_rent,454800,2021
823803,agg_rent,256500,2021
823805,agg_rent,118100,2021
823806,agg_rent,563000,2021
823901,agg_rent,133500,2021
823903,agg_rent,232100,2021
823904,agg_rent,134500,2021
824003,agg_rent,198800,2021
824004,agg_rent,554900,2021
824005,agg_rent,252700,2021
824006,agg_rent,70400,2021
824105,agg_rent,470100,2021
824106,agg_rent,329000,2021
824107,agg_rent,346200,2021
824113,agg_rent,0,2021
824114,agg_rent,235800,2021
824115,agg_rent,197200,2021
824116,agg_rent,1480100,2021
824119,agg_rent,137300,2021
824121,agg_rent,113700,2021
824122,agg_rent,0,2021
824123,agg_rent,449000,2021
824124,agg_rent,368300,2021
824125,agg_rent,116900,2021
824126,agg_rent,0,2021
824127,agg_rent,0,2021
824128,agg_rent,100900,2021
824129,agg_rent,144200,2021
824300,agg_rent,421000,2021
824400,agg_rent,389100,2021
824503,agg_rent,395800,2021
824505,agg_rent,626400,2021
824507,agg_rent,476900,2021
824508,agg_rent,365800,2021
824509,agg_rent,160400,2021
824601,agg_rent,141800,2021
824602,agg_rent,622200,2021
824701,agg_rent,639600,2021
824702,agg_rent,325800,2021
824800,agg_rent,445700,2021
824900,agg_rent,234900,2021
825000,agg_rent,724600,2021
825200,agg_rent,94000,2021
825302,agg_rent,681800,2021
825303,agg_rent,919800,2021
825304,agg_rent,363900,2021
825400,agg_rent,498900,2021
825501,agg_rent,886500,2021
825503,agg_rent,445500,2021
825504,agg_rent,518700,2021
825505,agg_rent,574800,2021
825600,agg_rent,605200,2021
825700,agg_rent,506100,2021
825801,agg_rent,740100,2021
825802,agg_rent,765800,2021
825803,agg_rent,732700,2021
825900,agg_rent,420500,2021
826000,agg_rent,236200,2021
826100,agg_rent,887000,2021
826201,agg_rent,829600,2021
826202,agg_rent,431300,2021
826301,agg_rent,532100,2021
826303,agg_rent,260200,2021
826304,agg_rent,522700,2021
826401,agg_rent,426200,2021
826402,agg_rent,571900,2021
826500,agg_rent,683500,2021
826600,agg_rent,734300,2021
826700,agg_rent,1004800,2021
826800,agg_rent,618200,2021
826901,agg_rent,272900,2021
826902,agg_rent,179500,2021
827000,agg_rent,469900,2021
827100,agg_rent,435800,2021
827200,agg_rent,305600,2021
827300,agg_rent,278600,2021
827400,agg_rent,442200,2021
827500,agg_rent,423300,2021
827600,agg_rent,389600,2021
827700,agg_rent,460000,2021
827801,agg_rent,502400,2021
827802,agg_rent,188200,2021
827804,agg_rent,215400,2021
827805,agg_rent,211100,2021
827901,agg_rent,50400,2021
827902,agg_rent,578300,2021
828000,agg_rent,621800,2021
828100,agg_rent,509000,2021
828201,agg_rent,377700,2021
828202,agg_rent,621100,2021
828300,agg_rent,169200,2021
828401,agg_rent,503300,2021
828402,agg_rent,506800,2021
828503,agg_rent,624500,2021
828504,agg_rent,852700,2021
828505,agg_rent,522500,2021
828507,agg_rent,125100,2021
828508,agg_rent,465500,2021
828601,agg_rent,192400,2021
828602,agg_rent,301000,2021
828701,agg_rent,155700,2021
828702,agg_rent,441800,2021
828801,agg_rent,272900,2021
828802,agg_rent,144300,2021
828900,agg_rent,491600,2021
829000,agg_rent,90100,2021
829100,agg_rent,404700,2021
829200,agg_rent,806200,2021
829301,agg_rent,151800,2021
829302,agg_rent,579600,2021
829401,agg_rent,66400,2021
829402,agg_rent,329700,2021
829500,agg_rent,444400,2021
829600,agg_rent,154200,2021
829700,agg_rent,209000,2021
829800,agg_rent,279600,2021
829902,agg_rent,400500,2021
829903,agg_rent,399100,2021
829904,agg_rent,190900,2021
830001,agg_rent,79200,2021
830003,agg_rent,613000,2021
830004,agg_rent,749400,2021
830005,agg_rent,677100,2021
830006,agg_rent,296500,2021
830007,agg_rent,892600,2021
830008,agg_rent,285800,2021
830100,agg_rent,273200,2021
830201,agg_rent,1113900,2021
830202,agg_rent,325500,2021
830300,agg_rent,1319300,2021
830400,agg_rent,569700,2021
830500,agg_rent,320900,2021
830600,agg_rent,1796200,2021
830700,agg_rent,1590800,2021
830800,agg_rent,1672000,2021
830900,agg_rent,1278800,2021
831000,agg_rent,810800,2021
831100,agg_rent,1819000,2021
831200,agg_rent,775300,2021
831300,agg_rent,191700,2021
831400,agg_rent,439400,2021
831500,agg_rent,673200,2021
831600,agg_rent,1087600,2021
831700,agg_rent,411500,2021
831800,agg_rent,1403500,2021
831900,agg_rent,1536700,2021
832000,agg_rent,1092900,2021
832100,agg_rent,1837300,2021
832200,agg_rent,1465900,2021
832300,agg_rent,1074600,2021
832400,agg_rent,1363500,2021
832500,agg_rent,1192000,2021
832600,agg_rent,1582900,2021
832900,agg_rent,786000,2021
833000,agg_rent,4600700,2021
833100,agg_rent,3493700,2021
833300,agg_rent,1420400,2021
833900,agg_rent,332200,2021
834000,agg_rent,898500,2021
834200,agg_rent,1065800,2021
834300,agg_rent,612800,2021
834400,agg_rent,1249100,2021
834500,agg_rent,380900,2021
834600,agg_rent,349800,2021
834700,agg_rent,359500,2021
834800,agg_rent,273000,2021
834900,agg_rent,249600,2021
835000,agg_rent,880500,2021
835100,agg_rent,467100,2021
835200,agg_rent,171500,2021
835500,agg_rent,299800,2021
835600,agg_rent,173600,2021
835800,agg_rent,350500,2021
836000,agg_rent,522200,2021
836100,agg_rent,450400,2021
836200,agg_rent,42700,2021
836300,agg_rent,758300,2021
836400,agg_rent,680500,2021
836500,agg_rent,691400,2021
836600,agg_rent,735200,2021
836700,agg_rent,664200,2021
836800,agg_rent,563300,2021
836900,agg_rent,365900,2021
837000,agg_rent,350200,2021
837100,agg_rent,446500,2021
837300,agg_rent,544500,2021
837400,agg_rent,390900,2021
837800,agg_rent,1017900,2021
838000,agg_rent,563300,2021
838100,agg_rent,598800,2021
838200,agg_rent,172600,2021
838300,agg_rent,1701000,2021
838600,agg_rent,508000,2021
838700,agg_rent,860100,2021
838800,agg_rent,430100,2021
839000,agg_rent,8873000,2021
839100,agg_rent,7115400,2021
839200,agg_rent,693200,2021
839500,agg_rent,157800,2021
839600,agg_rent,463900,2021
839700,agg_rent,845200,2021
839800,agg_rent,780300,2021
839900,agg_rent,1022000,2021
840000,agg_rent,395300,2021
840100,agg_rent,480700,2021
840200,agg_rent,318300,2021
840300,agg_rent,320500,2021
840400,agg_rent,160700,2021
840700,agg_rent,530400,2021
840800,agg_rent,363100,2021
841000,agg_rent,355200,2021
841100,agg_rent,1125900,2021
841200,agg_rent,1154000,2021
841300,agg_rent,860600,2021
841500,agg_rent,438400,2021
841700,agg_rent,246900,2021
841800,agg_rent,381100,2021
841900,agg_rent,866800,2021
842000,agg_rent,188600,2021
842100,agg_rent,744500,2021
842200,agg_rent,2674000,2021
842300,agg_rent,1359900,2021
842400,agg_rent,378700,2021
842500,agg_rent,444700,2021
842600,agg_rent,507600,2021
842800,agg_rent,872800,2021
842900,agg_rent,749600,2021
843000,agg_rent,670600,2021
843100,agg_rent,325300,2021
843200,agg_rent,571800,2021
843300,agg_rent,269800,2021
843400,agg_rent,207100,2021
843500,agg_rent,72200,2021
843600,agg_rent,1267700,2021
843700,agg_rent,393100,2021
843800,agg_rent,288200,2021
843900,agg_rent,1128900,2021
844600,agg_rent,661200,2021
844700,agg_rent,459500,2021
980000,agg_rent,-666666666,2021
980100,agg_rent,-666666666,2021
990000,agg_rent,-666666666,2021
271400,agg_rent,240700,2015
280100,agg_rent,5204500,2015
823500,agg_rent,497200,2015
821500,agg_rent,344500,2015
821800,agg_rent,519300,2015
823400,agg_rent,501700,2015
310300,agg_rent,466700,2015
823901,agg_rent,149300,2015
824601,agg_rent,230700,2015
824702,agg_rent,352200,2015
200200,agg_rent,725600,2015
221400,agg_rent,787900,2015
31400,agg_rent,1488000,2015
40600,agg_rent,763300,2015
817600,agg_rent,325800,2015
818402,agg_rent,337000,2015
826600,agg_rent,733500,2015
826800,agg_rent,450300,2015
826902,agg_rent,147200,2015
510200,agg_rent,233500,2015
570500,agg_rent,287200,2015
600600,agg_rent,312400,2015
611200,agg_rent,263300,2015
640800,agg_rent,119100,2015
670900,agg_rent,168000,2015
691300,agg_rent,199300,2015
430700,agg_rent,826800,2015
490400,agg_rent,33500,2015
824106,agg_rent,308000,2015
806802,agg_rent,348800,2015
809400,agg_rent,2728100,2015
610300,agg_rent,536000,2015
611800,agg_rent,247600,2015
681200,agg_rent,358900,2015
711000,agg_rent,393900,2015
800600,agg_rent,155600,2015
804305,agg_rent,520200,2015
809900,agg_rent,914700,2015
811702,agg_rent,356700,2015
816000,agg_rent,1051300,2015
819400,agg_rent,578000,2015
210900,agg_rent,723400,2015
260200,agg_rent,194500,2015
815500,agg_rent,515200,2015
818000,agg_rent,449200,2015
822900,agg_rent,164100,2015
823904,agg_rent,72000,2015
826402,agg_rent,450800,2015
829401,agg_rent,120200,2015
241000,agg_rent,376500,2015
241100,agg_rent,1180100,2015
242000,agg_rent,1478300,2015
242100,agg_rent,1201700,2015
250600,agg_rent,344400,2015
810000,agg_rent,1682100,2015
810200,agg_rent,1254900,2015
811000,agg_rent,113100,2015
51300,agg_rent,703600,2015
63200,agg_rent,3182800,2015
70700,agg_rent,1029100,2015
71100,agg_rent,900800,2015
71400,agg_rent,2454300,2015
380500,agg_rent,196100,2015
381400,agg_rent,360200,2015
381800,agg_rent,315900,2015
390500,agg_rent,382800,2015
390700,agg_rent,2799900,2015
410500,agg_rent,843000,2015
411200,agg_rent,403500,2015
420700,agg_rent,708500,2015
450300,agg_rent,351500,2015
500300,agg_rent,269500,2015
520500,agg_rent,198200,2015
530400,agg_rent,104400,2015
250400,agg_rent,775600,2015
251600,agg_rent,409500,2015
251800,agg_rent,881200,2015
260900,agg_rent,222200,2015
271200,agg_rent,195700,2015
283800,agg_rent,1084200,2015
561000,agg_rent,320000,2015
611100,agg_rent,223600,2015
611400,agg_rent,343800,2015
630500,agg_rent,405600,2015
640100,agg_rent,167000,2015
640600,agg_rent,696100,2015
650400,agg_rent,277300,2015
660500,agg_rent,447300,2015
661100,agg_rent,472600,2015
670600,agg_rent,109100,2015
690500,agg_rent,127300,2015
691000,agg_rent,411000,2015
710400,agg_rent,685500,2015
740400,agg_rent,467800,2015
770800,agg_rent,456600,2015
800800,agg_rent,140800,2015
81000,agg_rent,3739900,2015
230400,agg_rent,282000,2015
242900,agg_rent,492600,2015
570400,agg_rent,238200,2015
822302,agg_rent,349800,2015
823903,agg_rent,79000,2015
825600,agg_rent,321300,2015
828401,agg_rent,411600,2015
827901,agg_rent,192500,2015
81100,agg_rent,2597000,2015
110300,agg_rent,303700,2015
190200,agg_rent,447500,2015
221300,agg_rent,890000,2015
251200,agg_rent,407100,2015
282800,agg_rent,471000,2015
260600,agg_rent,256500,2015
710700,agg_rent,586200,2015
710900,agg_rent,266400,2015
711400,agg_rent,157200,2015
720300,agg_rent,0,2015
730300,agg_rent,96300,2015
740100,agg_rent,91300,2015
828802,agg_rent,117200,2015
828900,agg_rent,408400,2015
829901,agg_rent,629300,2015
829902,agg_rent,344500,2015
62800,agg_rent,1264300,2015
63400,agg_rent,1047900,2015
70500,agg_rent,847700,2015
71600,agg_rent,479700,2015
71800,agg_rent,580900,2015
80100,agg_rent,3253500,2015
80400,agg_rent,1103300,2015
81300,agg_rent,2088800,2015
50600,agg_rent,690400,2015
60500,agg_rent,384600,2015
60900,agg_rent,3350300,2015
230300,agg_rent,116800,2015
230900,agg_rent,957600,2015
231100,agg_rent,114300,2015
240600,agg_rent,335300,2015
243400,agg_rent,700900,2015
250200,agg_rent,246000,2015
250700,agg_rent,1003100,2015
251300,agg_rent,681200,2015
282700,agg_rent,599600,2015
440201,agg_rent,1472000,2015
530501,agg_rent,524600,2015
530503,agg_rent,311100,2015
540101,agg_rent,551700,2015
540102,agg_rent,494900,2015
580501,agg_rent,549100,2015
580502,agg_rent,362900,2015
650301,agg_rent,260300,2015
650302,agg_rent,172700,2015
660301,agg_rent,306000,2015
660302,agg_rent,641100,2015
700301,agg_rent,225900,2015
700302,agg_rent,142900,2015
804804,agg_rent,769000,2015
805105,agg_rent,1491800,2015
805108,agg_rent,1492100,2015
805701,agg_rent,340600,2015
251100,agg_rent,613600,2015
252000,agg_rent,1303200,2015
260100,agg_rent,222700,2015
260700,agg_rent,243300,2015
271300,agg_rent,165800,2015
81700,agg_rent,3232800,2015
100100,agg_rent,514600,2015
100500,agg_rent,0,2015
130100,agg_rent,461700,2015
140200,agg_rent,943300,2015
140500,agg_rent,531900,2015
160300,agg_rent,989900,2015
160800,agg_rent,983300,2015
824117,agg_rent,80700,2015
824119,agg_rent,0,2015
824120,agg_rent,257200,2015
824121,agg_rent,65900,2015
824122,agg_rent,111200,2015
824123,agg_rent,421300,2015
825303,agg_rent,668500,2015
825304,agg_rent,256400,2015
830007,agg_rent,675600,2015
830008,agg_rent,251500,2015
830500,agg_rent,220100,2015
830600,agg_rent,1088400,2015
830700,agg_rent,767700,2015
830800,agg_rent,1208500,2015
830900,agg_rent,619800,2015
831000,agg_rent,717900,2015
831100,agg_rent,1406400,2015
831200,agg_rent,643200,2015
831300,agg_rent,115000,2015
831400,agg_rent,440200,2015
831500,agg_rent,273000,2015
831600,agg_rent,998200,2015
831700,agg_rent,329200,2015
831800,agg_rent,1072000,2015
831900,agg_rent,1036100,2015
832000,agg_rent,794200,2015
832100,agg_rent,1317700,2015
832200,agg_rent,1228600,2015
832300,agg_rent,676400,2015
832400,agg_rent,612500,2015
832500,agg_rent,806600,2015
30400,agg_rent,580300,2015
805702,agg_rent,100200,2015
806801,agg_rent,373200,2015
807300,agg_rent,1052000,2015
808002,agg_rent,639500,2015
808900,agg_rent,451600,2015
809800,agg_rent,561700,2015
550100,agg_rent,622500,2015
560200,agg_rent,59800,2015
560400,agg_rent,0,2015
570100,agg_rent,87300,2015
580800,agg_rent,203700,2015
611000,agg_rent,103700,2015
826401,agg_rent,360400,2015
826901,agg_rent,271800,2015
827000,agg_rent,519600,2015
817300,agg_rent,297000,2015
819100,agg_rent,724100,2015
819600,agg_rent,152900,2015
827804,agg_rent,110800,2015
827500,agg_rent,540700,2015
827801,agg_rent,252200,2015
828506,agg_rent,551700,2015
750200,agg_rent,190200,2015
750300,agg_rent,145600,2015
750400,agg_rent,256000,2015
770500,agg_rent,248300,2015
800400,agg_rent,146300,2015
801607,agg_rent,730900,2015
20200,agg_rent,430100,2015
31700,agg_rent,1999700,2015
31300,agg_rent,2400900,2015
814700,agg_rent,435500,2015
20100,agg_rent,637000,2015
836100,agg_rent,362100,2015
836200,agg_rent,43000,2015
836300,agg_rent,420900,2015
836400,agg_rent,502000,2015
836500,agg_rent,330300,2015
836600,agg_rent,491800,2015
836700,agg_rent,300500,2015
836800,agg_rent,420900,2015
836900,agg_rent,225600,2015
837000,agg_rent,349500,2015
837100,agg_rent,451500,2015
803608,agg_rent,1320100,2015
140601,agg_rent,405900,2015
140701,agg_rent,649700,2015
140702,agg_rent,1089900,2015
150401,agg_rent,687300,2015
150402,agg_rent,306000,2015
150501,agg_rent,281100,2015
150502,agg_rent,556700,2015
151001,agg_rent,392400,2015
151002,agg_rent,595400,2015
160502,agg_rent,640800,2015
160601,agg_rent,740400,2015
160602,agg_rent,890100,2015
160501,agg_rent,658500,2015
190601,agg_rent,577200,2015
190401,agg_rent,439900,2015
808800,agg_rent,477100,2015
809200,agg_rent,722200,2015
810501,agg_rent,308400,2015
811100,agg_rent,1083800,2015
811200,agg_rent,470400,2015
812500,agg_rent,769800,2015
812700,agg_rent,877500,2015
814000,agg_rent,348500,2015
815000,agg_rent,531600,2015
815400,agg_rent,857100,2015
