id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
508,2,833900,median_rent,2018,631
509,2,834000,median_rent,2018,856
510,2,834200,median_rent,2018,778
511,2,834300,median_rent,2018,690
512,2,834400,median_rent,2018,1008
513,2,834500,median_rent,2018,829
514,2,750200,median_rent,2018,881
515,2,750300,median_rent,2018,939
516,2,750400,median_rent,2018,828
517,2,770500,median_rent,2018,688
518,2,800400,median_rent,2018,2516
519,2,801607,median_rent,2018,1304
520,2,31700,median_rent,2018,894
521,2,31300,median_rent,2018,911
522,2,814700,median_rent,2018,848
523,2,20100,median_rent,2018,979
524,2,836100,median_rent,2018,636
525,2,836200,median_rent,2018,1083
526,2,30102,median_rent,2018,948
527,2,30103,median_rent,2018,992
528,2,30101,median_rent,2018,915
529,2,30104,median_rent,2018,1001
530,2,30601,median_rent,2018,854
531,2,30603,median_rent,2018,796
532,2,30604,median_rent,2018,970
533,2,30701,median_rent,2018,799
534,2,30702,median_rent,2018,1232
535,2,30703,median_rent,2018,800
536,2,30706,median_rent,2018,978
537,2,700402,median_rent,2018,1261
538,2,700501,median_rent,2018,861
539,2,700502,median_rent,2018,-666666666
540,2,730201,median_rent,2018,696
541,2,730202,median_rent,2018,1078
542,2,760801,median_rent,2018,1120
543,2,807400,median_rent,2018,1054
544,2,807600,median_rent,2018,1489
545,2,807900,median_rent,2018,-666666666
546,2,808001,median_rent,2018,1615
547,2,301701,median_rent,2018,630
548,2,301802,median_rent,2018,624
549,2,301702,median_rent,2018,642
550,2,301801,median_rent,2018,710
551,2,301803,median_rent,2018,639
552,2,430101,median_rent,2018,872
553,2,430102,median_rent,2018,704
554,2,431301,median_rent,2018,708
555,2,431302,median_rent,2018,795
556,2,440101,median_rent,2018,722
557,2,440102,median_rent,2018,719
558,2,440202,median_rent,2018,698
559,2,460301,median_rent,2018,741
560,2,460302,median_rent,2018,702
561,2,819000,median_rent,2018,2391
562,2,819300,median_rent,2018,782
563,2,820400,median_rent,2018,774
564,2,820800,median_rent,2018,675
565,2,170100,median_rent,2018,1435
566,2,170700,median_rent,2018,964
567,2,190100,median_rent,2018,759
568,2,220500,median_rent,2018,1511
569,2,826100,median_rent,2018,1017
570,2,826304,median_rent,2018,896
571,2,242300,median_rent,2018,1367
572,2,836300,median_rent,2018,933
573,2,836400,median_rent,2018,438
574,2,836500,median_rent,2018,817
575,2,836600,median_rent,2018,949
576,2,836700,median_rent,2018,747
577,2,836800,median_rent,2018,602
578,2,836900,median_rent,2018,731
579,2,837000,median_rent,2018,524
580,2,837100,median_rent,2018,834
581,2,837300,median_rent,2018,857
582,2,837400,median_rent,2018,763
583,2,837800,median_rent,2018,1084
584,2,803702,median_rent,2018,1540
585,2,804108,median_rent,2018,1244
586,2,804109,median_rent,2018,876
587,2,804308,median_rent,2018,1505
588,2,804309,median_rent,2018,1215
589,2,804310,median_rent,2018,1762
590,2,804311,median_rent,2018,2515
591,2,804403,median_rent,2018,1036
592,2,804404,median_rent,2018,1683
593,2,804405,median_rent,2018,845
594,2,760802,median_rent,2018,915
595,2,760803,median_rent,2018,970
596,2,770201,median_rent,2018,1028
597,2,770202,median_rent,2018,1438
598,2,770601,median_rent,2018,676
599,2,490300,median_rent,2018,916
600,2,490700,median_rent,2018,886
601,2,500100,median_rent,2018,715
602,2,520400,median_rent,2018,711
603,2,820902,median_rent,2018,1315
604,2,821001,median_rent,2018,994
605,2,821002,median_rent,2018,1003
606,2,822200,median_rent,2018,1338
607,2,822500,median_rent,2018,951
608,2,822801,median_rent,2018,887
609,2,823200,median_rent,2018,883
610,2,823603,median_rent,2018,815
611,2,823705,median_rent,2018,831
612,2,824107,median_rent,2018,1321
613,2,824300,median_rent,2018,668
614,2,825504,median_rent,2018,1072
615,2,825700,median_rent,2018,831
616,2,825803,median_rent,2018,767
617,2,826303,median_rent,2018,1282
618,2,827300,median_rent,2018,542
619,2,828503,median_rent,2018,827
620,2,640400,median_rent,2018,807
621,2,660400,median_rent,2018,652
622,2,660800,median_rent,2018,708
623,2,671300,median_rent,2018,544
624,2,825302,median_rent,2018,1051
625,2,826500,median_rent,2018,998
626,2,826700,median_rent,2018,797
627,2,827100,median_rent,2018,668
628,2,828000,median_rent,2018,903
629,2,828202,median_rent,2018,847
630,2,829302,median_rent,2018,803
631,2,300900,median_rent,2018,611
632,2,301200,median_rent,2018,631
633,2,31100,median_rent,2018,1112
634,2,50100,median_rent,2018,1492
635,2,50700,median_rent,2018,1647
636,2,62100,median_rent,2018,1464
637,2,620100,median_rent,2018,792
638,2,630800,median_rent,2018,646
639,2,630200,median_rent,2018,698
640,2,580700,median_rent,2018,701
641,2,590600,median_rent,2018,719
642,2,600700,median_rent,2018,792
643,2,611900,median_rent,2018,582
644,2,222200,median_rent,2018,1788
645,2,222500,median_rent,2018,1004
