NAME,S1501_C01_064E,state,county,tract
"Census Tract 2434, Cook County, Illinois",66953,17,031,243400
"Census Tract 2502, Cook County, Illinois",62381,17,031,250200
"Census Tract 2507, Cook County, Illinois",-666666666,17,031,250700
"Census Tract 2513, Cook County, Illinois",66719,17,031,251300
"Census Tract 2827, Cook County, Illinois",68214,17,031,282700
"Census Tract 314, Cook County, Illinois",67722,17,031,031400
"Census Tract 513, Cook County, Illinois",110987,17,031,051300
"Census Tract 632, Cook County, Illinois",58000,17,031,063200
"Census Tract 707, Cook County, Illinois",93421,17,031,070700
"Census Tract 711, Cook County, Illinois",100352,17,031,071100
"Census Tract 714, Cook County, Illinois",78818,17,031,071400
"Census Tract 3805, Cook County, Illinois",-666666666,17,031,380500
"Census Tract 3814, Cook County, Illinois",52262,17,031,381400
"Census Tract 3818, Cook County, Illinois",73000,17,031,381800
"Census Tract 3905, Cook County, Illinois",57969,17,031,390500
"Census Tract 3907, Cook County, Illinois",44706,17,031,390700
"Census Tract 4105, Cook County, Illinois",57708,17,031,410500
"Census Tract 4112, Cook County, Illinois",84625,17,031,411200
"Census Tract 4207, Cook County, Illinois",14559,17,031,420700
"Census Tract 4503, Cook County, Illinois",-666666666,17,031,450300
"Census Tract 5003, Cook County, Illinois",72778,17,031,500300
"Census Tract 5205, Cook County, Illinois",57176,17,031,520500
"Census Tract 5304, Cook County, Illinois",50938,17,031,530400
"Census Tract 5501, Cook County, Illinois",91429,17,031,550100
"Census Tract 5602, Cook County, Illinois",41202,17,031,560200
"Census Tract 5604, Cook County, Illinois",73125,17,031,560400
"Census Tract 5701, Cook County, Illinois",-666666666,17,031,570100
"Census Tract 5808, Cook County, Illinois",-666666666,17,031,580800
"Census Tract 6110, Cook County, Illinois",-666666666,17,031,611000
"Census Tract 8264.01, Cook County, Illinois",-666666666,17,031,826401
"Census Tract 8269.01, Cook County, Illinois",-666666666,17,031,826901
"Census Tract 8270, Cook County, Illinois",-666666666,17,031,827000
"Census Tract 8283, Cook County, Illinois",-666666666,17,031,828300
"Census Tract 7403, Cook County, Illinois",71700,17,031,740300
"Census Tract 4602, Cook County, Illinois",-666666666,17,031,460200
"Census Tract 4804, Cook County, Illinois",86016,17,031,480400
"Census Tract 5202, Cook County, Illinois",63611,17,031,520200
"Census Tract 5206, Cook County, Illinois",-666666666,17,031,520600
"Census Tract 5603, Cook County, Illinois",99167,17,031,560300
"Census Tract 5608, Cook County, Illinois",101014,17,031,560800
"Census Tract 5802, Cook County, Illinois",-666666666,17,031,580200
"Census Tract 5804, Cook County, Illinois",87434,17,031,580400
"Census Tract 4309, Cook County, Illinois",82847,17,031,430900
"Census Tract 4403, Cook County, Illinois",70227,17,031,440300
"Census Tract 4406, Cook County, Illinois",64844,17,031,440600
"Census Tract 4606, Cook County, Illinois",36250,17,031,460600
"Census Tract 8066, Cook County, Illinois",35882,17,031,806600
"Census Tract 4109, Cook County, Illinois",53938,17,031,410900
"Census Tract 4303, Cook County, Illinois",68750,17,031,430300
"Census Tract 1706, Cook County, Illinois",71333,17,031,170600
"Census Tract 6009, Cook County, Illinois",73375,17,031,600900
"Census Tract 6303, Cook County, Illinois",-666666666,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",65982,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",36354,17,031,830001
"Census Tract 8195, Cook County, Illinois",73208,17,031,819500
"Census Tract 4607, Cook County, Illinois",-666666666,17,031,460700
"Census Tract 4910, Cook County, Illinois",-666666666,17,031,491000
"Census Tract 8114.01, Cook County, Illinois",41938,17,031,811401
"Census Tract 8098, Cook County, Illinois",73182,17,031,809800
"Census Tract 8101, Cook County, Illinois",53583,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",77283,17,031,810301
"Census Tract 8200, Cook County, Illinois",125179,17,031,820000
"Census Tract 8010, Cook County, Illinois",102132,17,031,801000
"Census Tract 7108, Cook County, Illinois",41008,17,031,710800
"Census Tract 7304, Cook County, Illinois",73558,17,031,730400
"Census Tract 7505, Cook County, Illinois",61667,17,031,750500
"Census Tract 8001, Cook County, Illinois",184792,17,031,800100
"Census Tract 8013, Cook County, Illinois",95341,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",105063,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",105880,17,031,801606
