NAME,S1501_C01_062E,state,county,tract
"Census Tract 2228, Cook County, Illinois",93040,17,031,222800
"Census Tract 2229, Cook County, Illinois",39408,17,031,222900
"Census Tract 2301, Cook County, Illinois",34653,17,031,230100
"Census Tract 2302, Cook County, Illinois",56352,17,031,230200
"Census Tract 2303, Cook County, Illinois",44875,17,031,230300
"Census Tract 2304, Cook County, Illinois",44318,17,031,230400
"Census Tract 2305, Cook County, Illinois",26750,17,031,230500
"Census Tract 2306, Cook County, Illinois",29042,17,031,230600
"Census Tract 2307, Cook County, Illinois",37514,17,031,230700
"Census Tract 2308, Cook County, Illinois",43864,17,031,230800
"Census Tract 2309, Cook County, Illinois",47784,17,031,230900
"Census Tract 2311, Cook County, Illinois",36125,17,031,231100
"Census Tract 2312, Cook County, Illinois",25179,17,031,231200
"Census Tract 2315, Cook County, Illinois",29841,17,031,231500
"Census Tract 2402, Cook County, Illinois",73309,17,031,240200
"Census Tract 2403, Cook County, Illinois",-666666666,17,031,240300
"Census Tract 2405, Cook County, Illinois",38036,17,031,240500
"Census Tract 2406, Cook County, Illinois",54167,17,031,240600
"Census Tract 2407, Cook County, Illinois",37773,17,031,240700
"Census Tract 2408, Cook County, Illinois",43616,17,031,240800
"Census Tract 2409, Cook County, Illinois",46618,17,031,240900
"Census Tract 2410, Cook County, Illinois",44559,17,031,241000
"Census Tract 2411, Cook County, Illinois",27344,17,031,241100
"Census Tract 2412, Cook County, Illinois",31875,17,031,241200
"Census Tract 2413, Cook County, Illinois",51250,17,031,241300
"Census Tract 2414, Cook County, Illinois",30724,17,031,241400
"Census Tract 2415, Cook County, Illinois",64327,17,031,241500
"Census Tract 2416, Cook County, Illinois",37695,17,031,241600
"Census Tract 2420, Cook County, Illinois",33506,17,031,242000
"Census Tract 2421, Cook County, Illinois",48125,17,031,242100
"Census Tract 2422, Cook County, Illinois",49327,17,031,242200
"Census Tract 2423, Cook County, Illinois",32708,17,031,242300
"Census Tract 2424, Cook County, Illinois",23520,17,031,242400
"Census Tract 2425, Cook County, Illinois",62798,17,031,242500
"Census Tract 2426, Cook County, Illinois",33403,17,031,242600
"Census Tract 2427, Cook County, Illinois",41250,17,031,242700
"Census Tract 2428, Cook County, Illinois",61964,17,031,242800
"Census Tract 2429, Cook County, Illinois",50089,17,031,242900
"Census Tract 2430, Cook County, Illinois",37639,17,031,243000
"Census Tract 2431, Cook County, Illinois",46033,17,031,243100
"Census Tract 2432, Cook County, Illinois",66238,17,031,243200
"Census Tract 2433, Cook County, Illinois",67900,17,031,243300
"Census Tract 2434, Cook County, Illinois",75061,17,031,243400
"Census Tract 2435, Cook County, Illinois",42500,17,031,243500
"Census Tract 2502, Cook County, Illinois",39706,17,031,250200
"Census Tract 2503, Cook County, Illinois",35000,17,031,250300
"Census Tract 2504, Cook County, Illinois",32031,17,031,250400
"Census Tract 2505, Cook County, Illinois",53423,17,031,250500
"Census Tract 2506, Cook County, Illinois",39364,17,031,250600
"Census Tract 2507, Cook County, Illinois",31026,17,031,250700
"Census Tract 2508, Cook County, Illinois",34896,17,031,250800
"Census Tract 2510, Cook County, Illinois",27500,17,031,251000
"Census Tract 2511, Cook County, Illinois",30368,17,031,251100
"Census Tract 2512, Cook County, Illinois",26907,17,031,251200
"Census Tract 2513, Cook County, Illinois",35489,17,031,251300
"Census Tract 2514, Cook County, Illinois",33108,17,031,251400
"Census Tract 2515, Cook County, Illinois",22891,17,031,251500
"Census Tract 2516, Cook County, Illinois",28806,17,031,251600
"Census Tract 2517, Cook County, Illinois",37793,17,031,251700
"Census Tract 2518, Cook County, Illinois",23823,17,031,251800
"Census Tract 2519, Cook County, Illinois",33629,17,031,251900
"Census Tract 2520, Cook County, Illinois",29876,17,031,252000
"Census Tract 2521.01, Cook County, Illinois",29000,17,031,252101
"Census Tract 2521.02, Cook County, Illinois",30964,17,031,252102
"Census Tract 2522.01, Cook County, Illinois",30991,17,031,252201
"Census Tract 2522.02, Cook County, Illinois",29839,17,031,252202
"Census Tract 2601, Cook County, Illinois",26823,17,031,260100
"Census Tract 2602, Cook County, Illinois",29083,17,031,260200
"Census Tract 2603, Cook County, Illinois",29736,17,031,260300
"Census Tract 2604, Cook County, Illinois",21163,17,031,260400
"Census Tract 2605, Cook County, Illinois",33466,17,031,260500
"Census Tract 2606, Cook County, Illinois",32188,17,031,260600
"Census Tract 2607, Cook County, Illinois",-666666666,17,031,260700
"Census Tract 2608, Cook County, Illinois",38393,17,031,260800
"Census Tract 2609, Cook County, Illinois",19000,17,031,260900
"Census Tract 2610, Cook County, Illinois",35493,17,031,261000
"Census Tract 2705, Cook County, Illinois",43578,17,031,270500
"Census Tract 2712, Cook County, Illinois",26875,17,031,271200
"Census Tract 2713, Cook County, Illinois",21953,17,031,271300
"Census Tract 2714, Cook County, Illinois",27938,17,031,271400
